vehicle,colour,passing distance,street,Time,hour,helmet,kerb,Bikelane,City,date
1,1,1.231,5,8:50,8:00,0,1.25,0,1,31-May
1,3,1.374,5,8:50,8:00,0,1.25,0,1,31-May
1,6,1.185,5,8:50,8:00,0,1.25,0,1,31-May
1,1,1.777,5,8:50,8:00,0,1.25,0,1,31-May
1,1,1.489,5,8:50,8:00,0,1.25,0,1,31-May
5,4,0.846,5,8:50,8:00,0,1.25,0,1,31-May
1,3,1.249,5,8:50,8:00,0,1.25,0,1,31-May
1,6,0.949,5,8:50,8:00,0,1.25,0,1,31-May
2,1,1.817,5,8:50,8:00,0,1.25,0,1,31-May
1,6,1.384,5,8:50,8:00,0,1.25,0,1,31-May
1,1,1.063,5,8:50,8:00,0,1.25,0,1,31-May
1,2,1.677,5,8:50,8:00,0,1.25,0,1,31-May
1,5,1.644,5,8:50,8:00,0,1.25,0,1,31-May
1,5,1.199,5,8:50,8:00,0,1.25,0,1,31-May
1,1,1.709,5,8:50,8:00,0,1.25,0,1,31-May
1,3,1.764,5,8:50,8:00,0,1.25,0,1,31-May
1,5,1.487,5,8:50,8:00,0,1.25,0,1,31-May
2,4,0.864,5,8:50,8:00,0,1.25,0,1,31-May
1,3,1.096,5,8:50,8:00,0,1.25,0,1,31-May
1,5,1.136,5,8:50,8:00,0,1.25,0,1,31-May
2,1,1.535,5,8:50,8:00,0,1.25,0,1,31-May
5,99,1.335,5,8:50,8:00,0,1.25,0,1,31-May
1,2,1.284,5,8:50,8:00,0,1.25,0,1,31-May
1,6,1.519,5,8:50,8:00,0,1.25,0,1,31-May
1,1,2.016,5,8:50,8:00,0,1.25,0,1,31-May
1,1,1.308,5,8:50,8:00,0,1.25,0,1,31-May
3,3,1.997,5,8:50,8:00,0,1.25,0,1,31-May
1,3,1.969,5,8:50,8:00,0,1.25,0,1,31-May
1,3,1.936,5,9:04,9:00,0,0.75,0,1,31-May
1,1,1.606,5,9:04,9:00,0,0.75,0,1,31-May
2,3,1.373,5,9:04,9:00,0,0.75,0,1,31-May
1,2,1.648,5,9:04,9:00,0,0.75,0,1,31-May
1,2,1.354,5,9:04,9:00,0,0.75,0,1,31-May
1,6,1.454,5,9:04,9:00,0,0.75,0,1,31-May
1,1,1.294,5,9:04,9:00,0,0.75,0,1,31-May
1,1,1.647,5,9:04,9:00,0,0.75,0,1,31-May
1,6,1.075,5,9:04,9:00,0,0.75,0,1,31-May
5,4,1.374,5,9:04,9:00,0,0.75,0,1,31-May
1,6,2.156,5,9:04,9:00,0,0.75,0,1,31-May
2,1,1.206,5,9:04,9:00,0,0.75,0,1,31-May
1,1,1.233,5,9:04,9:00,0,0.75,0,1,31-May
1,3,1.536,5,9:04,9:00,0,0.75,0,1,31-May
2,4,2.102,5,9:04,9:00,0,0.75,0,1,31-May
1,2,1.489,5,9:04,9:00,0,0.75,0,1,31-May
1,1,1.374,5,9:04,9:00,0,0.75,0,1,31-May
1,4,1.177,5,9:04,9:00,0,0.75,0,1,31-May
6,2,0.942,5,9:04,9:00,0,0.75,0,1,31-May
3,1,1.271,5,9:04,9:00,0,0.75,0,1,31-May
5,6,1.761,5,9:04,9:00,0,0.75,0,1,31-May
1,3,1.727,5,9:04,9:00,0,0.75,0,1,31-May
1,1,1.583,5,9:04,9:00,0,0.75,0,1,31-May
1,1,1.592,5,9:04,9:00,0,0.75,0,1,31-May
1,4,1.691,5,9:04,9:00,0,0.75,0,1,31-May
1,5,1.549,5,9:04,9:00,0,0.75,0,1,31-May
1,2,1.715,5,9:04,9:00,0,0.75,0,1,31-May
1,1,1.842,5,9:04,9:00,0,0.75,0,1,31-May
2,4,2.44,5,9:04,9:00,0,0.75,0,1,31-May
3,1,1.977,5,9:04,9:00,0,0.75,0,1,31-May
2,2,1.577,5,9:04,9:00,0,0.75,0,1,31-May
1,4,1.38,5,9:04,9:00,0,0.75,0,1,31-May
1,1,1.64,5,9:04,9:00,0,0.75,0,1,31-May
1,4,0.991,5,9:04,9:00,0,0.75,0,1,31-May
1,1,1.288,5,9:04,9:00,0,0.75,0,1,31-May
1,2,1.509,5,9:04,9:00,0,0.75,0,1,31-May
1,1,0.81,5,9:04,9:00,0,0.75,0,1,31-May
1,3,1.653,5,9:04,9:00,0,0.75,0,1,31-May
1,1,2.123,5,9:04,9:00,0,0.75,0,1,31-May
2,2,1.253,5,9:04,9:00,0,0.75,0,1,31-May
1,5,1.683,5,9:04,9:00,0,0.75,0,1,31-May
1,2,2.32,5,9:04,9:00,0,0.75,0,1,31-May
1,1,1.322,5,9:04,9:00,0,0.75,0,1,31-May
1,3,2.571,5,9:04,9:00,0,0.75,0,1,31-May
1,5,1.84,5,9:04,9:00,0,0.75,0,1,31-May
4,2,1.178,5,9:04,9:00,0,0.75,0,1,31-May
1,3,1.705,5,9:04,9:00,0,0.75,0,1,31-May
1,3,1.928,5,9:04,9:00,0,0.75,0,1,31-May
1,3,2.258,5,9:04,9:00,0,0.75,0,1,31-May
1,6,1.992,5,9:04,9:00,0,0.75,0,1,31-May
1,1,1.422,5,9:04,9:00,0,0.75,0,1,31-May
1,1,1.829,5,9:04,9:00,0,0.75,0,1,31-May
2,4,1.593,5,9:04,9:00,0,0.75,0,1,31-May
5,6,0.793,5,9:04,9:00,0,0.75,0,1,31-May
1,2,1.385,5,9:04,9:00,0,0.75,0,1,31-May
1,9,1.69,5,9:04,9:00,0,0.75,0,1,31-May
2,4,1.469,5,9:04,9:00,0,0.75,0,1,31-May
1,1,1.747,5,9:04,9:00,0,0.75,0,1,31-May
1,3,1.256,5,9:04,9:00,0,0.75,0,1,31-May
1,3,1.671,5,9:04,9:00,0,0.75,0,1,31-May
4,2,1.189,5,9:04,9:00,0,0.75,0,1,31-May
1,1,0.753,5,9:04,9:00,0,0.75,0,1,31-May
2,4,0.936,5,9:04,9:00,0,0.75,0,1,31-May
1,1,1.463,5,9:04,9:00,0,0.75,0,1,31-May
1,4,1.319,5,9:04,9:00,0,0.75,0,1,31-May
4,2,1.134,5,9:04,9:00,0,0.75,0,1,31-May
1,5,2.006,5,9:04,9:00,0,0.75,0,1,31-May
1,2,1.642,5,9:04,9:00,0,0.75,0,1,31-May
1,5,1.774,5,9:04,9:00,0,0.75,0,1,31-May
1,2,1.482,5,9:04,9:00,0,0.75,0,1,31-May
1,4,1.969,5,9:16,9:00,1,0.75,0,1,31-May
1,2,1.712,5,9:16,9:00,1,0.75,0,1,31-May
1,5,1.655,5,9:16,9:00,1,0.75,0,1,31-May
1,4,0.913,5,9:16,9:00,1,0.75,0,1,31-May
1,4,1.194,5,9:16,9:00,1,0.75,0,1,31-May
1,2,0.989,5,9:16,9:00,1,0.75,0,1,31-May
2,1,1.42,5,9:16,9:00,1,0.75,0,1,31-May
1,1,1.232,5,9:16,9:00,1,0.75,0,1,31-May
1,3,1.241,5,9:16,9:00,1,0.75,0,1,31-May
2,4,1.295,5,9:16,9:00,1,0.75,0,1,31-May
1,3,1.322,5,9:16,9:00,1,0.75,0,1,31-May
1,3,1.314,5,9:16,9:00,1,0.75,0,1,31-May
1,2,1.205,5,9:16,9:00,1,0.75,0,1,31-May
1,5,1.347,5,9:16,9:00,1,0.75,0,1,31-May
5,1,1.118,5,9:16,9:00,1,0.75,0,1,31-May
1,9,1.557,5,9:16,9:00,1,0.75,0,1,31-May
5,4,1.263,5,9:16,9:00,1,0.75,0,1,31-May
2,1,1.636,5,9:16,9:00,1,0.75,0,1,31-May
1,5,1.89,5,9:16,9:00,1,0.75,0,1,31-May
1,1,1.941,5,9:16,9:00,1,0.75,0,1,31-May
1,3,1.699,5,9:16,9:00,1,0.75,0,1,31-May
1,2,1.351,5,9:16,9:00,1,0.75,0,1,31-May
3,1,2.204,5,9:16,9:00,1,0.75,0,1,31-May
3,3,1.472,5,9:16,9:00,1,0.75,0,1,31-May
1,5,1.605,5,9:16,9:00,1,0.75,0,1,31-May
3,4,1.482,5,9:16,9:00,1,0.75,0,1,31-May
1,5,2.096,5,9:16,9:00,1,0.75,0,1,31-May
5,4,1.971,5,9:16,9:00,1,0.75,0,1,31-May
1,4,1.347,5,9:16,9:00,1,0.75,0,1,31-May
1,4,1.918,5,9:16,9:00,1,0.75,0,1,31-May
1,3,1.688,5,9:16,9:00,1,0.75,0,1,31-May
1,3,1.268,5,9:16,9:00,1,0.75,0,1,31-May
1,3,1.925,5,9:16,9:00,1,0.75,0,1,31-May
5,99,1.546,5,9:16,9:00,1,0.75,0,1,31-May
2,4,1.771,5,9:16,9:00,1,0.75,0,1,31-May
2,4,1.186,5,9:16,9:00,1,0.75,0,1,31-May
1,4,1.334,5,9:16,9:00,1,0.75,0,1,31-May
5,4,1.065,5,9:16,9:00,1,0.75,0,1,31-May
1,1,1.157,5,9:16,9:00,1,0.75,0,1,31-May
5,4,1.197,5,9:16,9:00,1,0.75,0,1,31-May
1,3,1.061,5,9:16,9:00,1,0.75,0,1,31-May
1,2,1.834,5,9:16,9:00,1,0.75,0,1,31-May
3,1,1.524,5,9:16,9:00,1,0.75,0,1,31-May
1,3,1.714,5,9:16,9:00,1,0.75,0,1,31-May
1,3,1.776,5,10:14,10:00,1,0.75,0,1,31-May
1,5,1.417,5,10:14,10:00,1,0.75,0,1,31-May
1,2,1.74,5,10:14,10:00,1,0.75,0,1,31-May
1,1,1.758,5,10:14,10:00,1,0.75,0,1,31-May
1,2,1.992,5,10:14,10:00,1,0.75,0,1,31-May
1,1,1.603,5,10:14,10:00,1,0.75,0,1,31-May
1,3,1.011,5,10:14,10:00,1,0.75,0,1,31-May
1,1,1.217,5,10:14,10:00,1,0.75,0,1,31-May
1,3,1.478,5,10:14,10:00,1,0.75,0,1,31-May
3,3,1.502,5,10:14,10:00,1,0.75,0,1,31-May
1,4,1.512,5,10:14,10:00,1,0.75,0,1,31-May
1,2,0.808,5,10:14,10:00,1,0.75,0,1,31-May
1,1,1.441,5,10:14,10:00,1,0.75,0,1,31-May
1,1,1.687,5,10:14,10:00,1,0.75,0,1,31-May
1,1,1.612,5,10:14,10:00,1,0.75,0,1,31-May
1,5,1.786,5,10:14,10:00,1,0.75,0,1,31-May
1,3,2.386,5,10:14,10:00,1,0.75,0,1,31-May
5,6,1.487,5,10:14,10:00,1,0.75,0,1,31-May
1,1,1.796,5,10:14,10:00,1,0.75,0,1,31-May
1,4,1.406,5,10:14,10:00,1,0.75,0,1,31-May
4,2,1.254,5,10:14,10:00,1,0.75,0,1,31-May
5,4,2.038,5,10:14,10:00,1,0.75,0,1,31-May
1,1,1.815,5,10:14,10:00,1,0.75,0,1,31-May
1,1,1.576,5,10:14,10:00,1,0.75,0,1,31-May
1,9,1.495,5,10:14,10:00,1,0.75,0,1,31-May
1,3,1.73,5,10:14,10:00,1,0.75,0,1,31-May
1,1,1.307,5,10:14,10:00,1,0.75,0,1,31-May
5,4,1.625,5,10:14,10:00,1,0.75,0,1,31-May
7,2,1.355,5,10:14,10:00,1,0.75,0,1,31-May
1,2,1.713,5,10:14,10:00,1,0.75,0,1,31-May
1,1,1.231,5,10:14,10:00,1,0.75,0,1,31-May
1,3,2.119,5,10:14,10:00,1,0.75,0,1,31-May
1,2,1.972,5,10:14,10:00,1,0.75,0,1,31-May
6,3,1.181,5,10:14,10:00,1,0.75,0,1,31-May
1,6,0.527,5,10:14,10:00,1,0.75,0,1,31-May
3,1,1.018,5,10:14,10:00,1,0.75,0,1,31-May
1,2,1.252,5,10:14,10:00,1,0.75,0,1,31-May
1,1,1.234,5,10:14,10:00,1,0.75,0,1,31-May
1,2,1.243,5,10:14,10:00,1,0.75,0,1,31-May
2,4,1.01,5,10:14,10:00,1,0.75,0,1,31-May
1,1,1.404,5,10:14,10:00,1,0.75,0,1,31-May
1,1,1.393,5,10:14,10:00,1,0.75,0,1,31-May
2,4,1.529,5,10:14,10:00,1,0.75,0,1,31-May
1,1,1.806,5,10:14,10:00,1,0.75,0,1,31-May
2,3,1.326,5,10:14,10:00,1,0.75,0,1,31-May
1,3,1.663,5,10:14,10:00,1,0.75,0,1,31-May
3,1,1.584,5,10:14,10:00,1,0.75,0,1,31-May
1,6,1.92,5,10:22,10:00,1,0.75,0,1,31-May
1,5,1.991,5,10:22,10:00,1,0.75,0,1,31-May
1,6,0.901,5,10:22,10:00,1,0.75,0,1,31-May
1,3,1.521,5,10:22,10:00,1,0.75,0,1,31-May
1,2,1.263,5,10:22,10:00,1,0.75,0,1,31-May
1,1,1.629,5,10:22,10:00,1,0.75,0,1,31-May
1,4,1.765,5,10:22,10:00,1,0.75,0,1,31-May
1,1,1.239,5,10:22,10:00,1,0.75,0,1,31-May
1,9,1.334,5,10:22,10:00,1,0.75,0,1,31-May
1,1,1.559,5,10:22,10:00,1,0.75,0,1,31-May
1,1,1.771,5,10:22,10:00,1,0.75,0,1,31-May
1,5,1.095,5,10:22,10:00,1,0.75,0,1,31-May
1,5,1.369,5,10:22,10:00,1,0.75,0,1,31-May
2,4,1.2,5,10:22,10:00,1,0.75,0,1,31-May
1,5,1.552,5,10:22,10:00,1,0.75,0,1,31-May
1,3,1.288,5,10:22,10:00,1,0.75,0,1,31-May
1,3,1.699,5,10:22,10:00,1,0.75,0,1,31-May
1,1,1.688,5,10:22,10:00,1,0.75,0,1,31-May
1,3,1.377,5,10:22,10:00,1,0.75,0,1,31-May
3,2,1.312,5,10:22,10:00,1,0.75,0,1,31-May
3,3,1.704,5,10:22,10:00,1,0.75,0,1,31-May
1,3,1.132,5,10:22,10:00,1,0.75,0,1,31-May
2,4,0.971,5,10:39,10:00,0,0.75,0,1,31-May
1,1,1.479,5,10:39,10:00,0,0.75,0,1,31-May
1,1,1.424,5,10:39,10:00,0,0.75,0,1,31-May
1,6,1.564,5,10:39,10:00,0,0.75,0,1,31-May
1,1,1.733,5,10:39,10:00,0,0.75,0,1,31-May
1,2,1.985,5,10:39,10:00,0,0.75,0,1,31-May
1,1,1.957,5,10:39,10:00,0,0.75,0,1,31-May
1,2,1.337,5,10:39,10:00,0,0.75,0,1,31-May
5,9,1.213,5,10:39,10:00,0,0.75,0,1,31-May
1,1,1.573,5,10:39,10:00,0,0.75,0,1,31-May
1,9,1.537,5,10:39,10:00,0,0.75,0,1,31-May
2,4,1.679,5,10:39,10:00,0,0.75,0,1,31-May
1,1,1.734,5,10:39,10:00,0,0.75,0,1,31-May
1,4,1.673,5,10:39,10:00,0,0.75,0,1,31-May
1,2,2.22,5,10:39,10:00,0,0.75,0,1,31-May
1,5,1.648,5,10:39,10:00,0,0.75,0,1,31-May
2,1,1.493,5,10:39,10:00,0,0.75,0,1,31-May
1,1,1.229,5,10:39,10:00,0,0.75,0,1,31-May
2,4,1.502,5,10:39,10:00,0,0.75,0,1,31-May
5,4,1.563,5,10:39,10:00,0,0.75,0,1,31-May
3,5,1.194,5,10:39,10:00,0,0.75,0,1,31-May
1,5,2.264,5,10:39,10:00,0,0.75,0,1,31-May
1,1,1.36,5,10:39,10:00,0,0.75,0,1,31-May
1,1,1.283,5,10:39,10:00,0,0.75,0,1,31-May
1,1,1.704,5,10:39,10:00,0,0.75,0,1,31-May
1,3,2.004,5,10:39,10:00,0,0.75,0,1,31-May
3,3,1.516,5,10:39,10:00,0,0.75,0,1,31-May
1,3,1.653,5,10:39,10:00,0,0.75,0,1,31-May
2,4,1.464,5,10:39,10:00,0,0.75,0,1,31-May
1,3,1.116,5,10:39,10:00,0,0.75,0,1,31-May
1,5,1.358,5,10:39,10:00,0,0.75,0,1,31-May
5,2,0.996,5,10:39,10:00,0,0.75,0,1,31-May
1,6,1.77,5,10:39,10:00,0,0.75,0,1,31-May
1,1,1.345,5,10:39,10:00,0,0.75,0,1,31-May
1,3,1.407,5,10:39,10:00,0,0.75,0,1,31-May
1,1,1.429,5,10:39,10:00,0,0.75,0,1,31-May
1,1,2.068,5,10:39,10:00,0,0.75,0,1,31-May
3,2,1.893,5,10:39,10:00,0,0.75,0,1,31-May
3,1,1.735,5,10:39,10:00,0,0.75,0,1,31-May
1,3,1.575,5,10:39,10:00,0,0.75,0,1,31-May
1,3,1.335,5,10:39,10:00,0,0.75,0,1,31-May
2,4,1.019,5,10:39,10:00,0,0.75,0,1,31-May
1,1,1.077,5,10:39,10:00,0,0.75,0,1,31-May
1,1,1.472,5,10:39,10:00,0,0.75,0,1,31-May
2,1,1.205,5,10:39,10:00,0,0.75,0,1,31-May
1,4,1.534,5,10:39,10:00,0,0.75,0,1,31-May
1,3,2.266,5,10:39,10:00,0,0.75,0,1,31-May
1,3,1.374,5,10:39,10:00,0,0.75,0,1,31-May
2,4,0.99,5,10:39,10:00,0,0.75,0,1,31-May
1,6,2.198,5,10:39,10:00,0,0.75,0,1,31-May
1,2,1.551,5,10:39,10:00,0,0.75,0,1,31-May
1,5,1.46,5,10:39,10:00,0,0.75,0,1,31-May
1,1,2.701,5,10:39,10:00,0,0.75,0,1,31-May
1,2,1.693,5,10:39,10:00,0,0.75,0,1,31-May
2,4,1.687,4,10:39,10:00,0,0.75,0,1,31-May
1,3,1.574,5,10:53,10:00,1,0.5,0,1,31-May
1,3,1.581,5,10:53,10:00,1,0.5,0,1,31-May
1,3,1.819,5,10:53,10:00,1,0.5,0,1,31-May
3,3,2.404,5,10:53,10:00,1,0.5,0,1,31-May
1,3,2.105,5,10:53,10:00,1,0.5,0,1,31-May
1,1,1.771,5,10:53,10:00,1,0.5,0,1,31-May
1,3,1.91,5,10:53,10:00,1,0.5,0,1,31-May
1,1,1.441,5,10:53,10:00,1,0.5,0,1,31-May
2,9,1.643,5,10:53,10:00,1,0.5,0,1,31-May
6,4,1.129,5,10:53,10:00,1,0.5,0,1,31-May
1,6,1.207,5,10:53,10:00,1,0.5,0,1,31-May
1,1,1.607,5,10:53,10:00,1,0.5,0,1,31-May
1,6,1.678,5,10:53,10:00,1,0.5,0,1,31-May
5,4,1.377,5,10:53,10:00,1,0.5,0,1,31-May
1,1,1.213,5,10:53,10:00,1,0.5,0,1,31-May
5,4,1.02,5,10:53,10:00,1,0.5,0,1,31-May
1,1,1.74,5,10:53,10:00,1,0.5,0,1,31-May
1,2,1.494,5,10:53,10:00,1,0.5,0,1,31-May
2,4,1.594,5,10:53,10:00,1,0.5,0,1,31-May
1,5,2.253,5,10:53,10:00,1,0.5,0,1,31-May
1,1,1.75,5,10:53,10:00,1,0.5,0,1,31-May
1,1,1.854,5,10:53,10:00,1,0.5,0,1,31-May
1,5,1.769,5,10:53,10:00,1,0.5,0,1,31-May
1,4,1.618,5,10:53,10:00,1,0.5,0,1,31-May
1,6,1.506,5,10:53,10:00,1,0.5,0,1,31-May
1,1,1.24,5,10:53,10:00,1,0.5,0,1,31-May
1,9,1.538,5,10:53,10:00,1,0.5,0,1,31-May
2,6,1.158,5,10:53,10:00,1,0.5,0,1,31-May
1,1,1.111,5,10:53,10:00,1,0.5,0,1,31-May
1,3,1.557,5,10:53,10:00,1,0.5,0,1,31-May
1,1,1.067,5,10:53,10:00,1,0.5,0,1,31-May
5,2,1.517,5,10:53,10:00,1,0.5,0,1,31-May
1,3,1.388,5,10:53,10:00,1,0.5,0,1,31-May
1,5,1.44,5,10:53,10:00,1,0.5,0,1,31-May
1,1,1.591,5,10:53,10:00,1,0.5,0,1,31-May
1,2,2.322,5,10:53,10:00,1,0.5,0,1,31-May
1,1,1.55,5,10:53,10:00,1,0.5,0,1,31-May
1,2,1.706,5,10:53,10:00,1,0.5,0,1,31-May
1,2,2.322,4,11:08,11:00,0,0.5,0,1,31-May
4,2,1.699,4,11:08,11:00,0,0.5,0,1,31-May
1,4,1.593,5,11:08,11:00,0,0.5,0,1,31-May
1,2,2.493,5,11:08,11:00,0,0.5,0,1,31-May
2,4,1.519,5,11:08,11:00,0,0.5,0,1,31-May
1,4,1.419,5,11:08,11:00,0,0.5,0,1,31-May
1,4,2.12,5,11:08,11:00,0,0.5,0,1,31-May
5,4,1.046,5,11:08,11:00,0,0.5,0,1,31-May
1,2,1.683,5,11:08,11:00,0,0.5,0,1,31-May
3,2,1.681,5,11:08,11:00,0,0.5,0,1,31-May
1,1,1.441,5,11:08,11:00,0,0.5,0,1,31-May
5,2,1.765,5,11:08,11:00,0,0.5,0,1,31-May
1,2,2.183,5,11:08,11:00,0,0.5,0,1,31-May
1,1,1.357,5,11:08,11:00,0,0.5,0,1,31-May
1,2,1.798,5,11:08,11:00,0,0.5,0,1,31-May
1,6,1.633,5,11:08,11:00,0,0.5,0,1,31-May
1,2,2.155,5,11:08,11:00,0,0.5,0,1,31-May
1,3,1.671,5,11:08,11:00,0,0.5,0,1,31-May
1,3,1.633,5,11:08,11:00,0,0.5,0,1,31-May
1,2,1.826,5,11:08,11:00,0,0.5,0,1,31-May
1,1,1.435,5,11:08,11:00,0,0.5,0,1,31-May
2,2,1.432,5,11:08,11:00,0,0.5,0,1,31-May
1,2,1.011,5,11:08,11:00,0,0.5,0,1,31-May
4,2,1.499,5,11:08,11:00,0,0.5,0,1,31-May
3,5,2.912,5,11:08,11:00,0,0.5,0,1,31-May
1,3,1.523,5,11:08,11:00,0,0.5,0,1,31-May
3,6,2.249,5,11:08,11:00,0,0.5,0,1,31-May
1,1,1.592,5,11:08,11:00,0,0.5,0,1,31-May
1,3,1.84,5,11:08,11:00,0,0.5,0,1,31-May
1,2,1.749,5,11:08,11:00,0,0.5,0,1,31-May
2,1,1.415,5,11:08,11:00,0,0.5,0,1,31-May
1,5,1.223,5,11:08,11:00,0,0.5,0,1,31-May
1,1,1.534,5,11:08,11:00,0,0.5,0,1,31-May
2,3,1.817,5,11:29,11:00,0,1,0,1,31-May
1,3,1.406,5,11:29,11:00,0,1,0,1,31-May
6,3,1.629,5,11:29,11:00,0,1,0,1,31-May
5,9,1.629,5,11:29,11:00,0,1,0,1,31-May
1,3,1.061,5,11:29,11:00,0,1,0,1,31-May
1,3,1.162,5,11:29,11:00,0,1,0,1,31-May
1,3,1.237,5,11:29,11:00,0,1,0,1,31-May
1,4,1.387,5,11:29,11:00,0,1,0,1,31-May
1,3,1.283,5,11:29,11:00,0,1,0,1,31-May
1,2,1.247,5,11:29,11:00,0,1,0,1,31-May
1,1,1.355,5,11:29,11:00,0,1,0,1,31-May
1,1,1.043,5,11:29,11:00,0,1,0,1,31-May
1,2,1.638,5,11:29,11:00,0,1,0,1,31-May
5,4,1.487,5,11:29,11:00,0,1,0,1,31-May
7,5,1.408,5,11:29,11:00,0,1,0,1,31-May
3,5,1.137,5,11:29,11:00,0,1,0,1,31-May
1,1,1.064,5,11:29,11:00,0,1,0,1,31-May
2,4,1.542,5,11:29,11:00,0,1,0,1,31-May
2,4,1.852,5,11:29,11:00,0,1,0,1,31-May
5,4,1.09,5,11:29,11:00,0,1,0,1,31-May
2,4,1.959,5,11:29,11:00,0,1,0,1,31-May
2,4,1.212,5,11:29,11:00,0,1,0,1,31-May
1,3,1.409,5,11:29,11:00,0,1,0,1,31-May
4,4,1.202,5,11:29,11:00,0,1,0,1,31-May
1,1,1.805,5,11:29,11:00,0,1,0,1,31-May
1,4,2.028,5,11:29,11:00,0,1,0,1,31-May
1,1,1.789,5,11:29,11:00,0,1,0,1,31-May
1,1,0.922,5,11:29,11:00,0,1,0,1,31-May
1,3,1.058,5,11:29,11:00,0,1,0,1,31-May
1,3,1.342,5,11:29,11:00,0,1,0,1,31-May
2,4,1.566,5,11:29,11:00,0,1,0,1,31-May
1,5,1.627,5,11:29,11:00,0,1,0,1,31-May
1,5,1.934,5,11:29,11:00,0,1,0,1,31-May
2,4,1.407,5,11:29,11:00,0,1,0,1,31-May
1,3,1.314,5,11:29,11:00,0,1,0,1,31-May
3,5,1.255,5,11:29,11:00,0,1,0,1,31-May
1,3,1.615,5,11:29,11:00,0,1,0,1,31-May
1,3,1.305,5,11:29,11:00,0,1,0,1,31-May
1,1,1.457,5,11:29,11:00,0,1,0,1,31-May
1,6,1.947,5,11:29,11:00,0,1,0,1,31-May
2,2,2.065,5,11:29,11:00,0,1,0,1,31-May
1,1,1.237,5,11:29,11:00,0,1,0,1,31-May
3,1,1.479,5,11:29,11:00,0,1,0,1,31-May
3,1,1.249,5,11:29,11:00,0,1,0,1,31-May
1,3,1.323,5,11:29,11:00,0,1,0,1,31-May
1,3,1.985,5,11:29,11:00,0,1,0,1,31-May
1,3,1.994,5,11:29,11:00,0,1,0,1,31-May
1,2,1.405,5,11:29,11:00,0,1,0,1,31-May
2,4,1.497,5,11:29,11:00,0,1,0,1,31-May
2,4,1.587,5,11:29,11:00,0,1,0,1,31-May
2,4,1.46,5,11:29,11:00,0,1,0,1,31-May
1,2,1.987,5,11:29,11:00,0,1,0,1,31-May
1,6,1.436,5,11:29,11:00,0,1,0,1,31-May
3,1,1.539,5,11:29,11:00,0,1,0,1,31-May
1,5,1.933,5,11:29,11:00,0,1,0,1,31-May
2,1,1.53,5,11:29,11:00,0,1,0,1,31-May
1,6,1.081,5,11:29,11:00,0,1,0,1,31-May
1,3,0.959,4,11:29,11:00,0,1,0,1,31-May
1,5,1.112,3,11:29,11:00,0,1,0,1,31-May
1,5,1.24,3,12:13,12:00,0,0.5,0,2,5-Jun
1,1,2.037,3,12:13,12:00,0,0.5,0,2,5-Jun
2,4,1.51,3,12:13,12:00,0,0.5,0,2,5-Jun
1,1,2.547,3,12:13,12:00,0,0.5,0,2,5-Jun
1,3,1.904,3,12:13,12:00,0,0.5,0,2,5-Jun
2,3,2.234,3,12:13,12:00,0,0.5,0,2,5-Jun
2,2,1.706,3,12:13,12:00,0,0.5,0,2,5-Jun
1,1,1.734,3,12:13,12:00,0,0.5,0,2,5-Jun
1,5,1.863,3,12:13,12:00,0,0.5,0,2,5-Jun
1,4,1.591,3,12:13,12:00,0,0.5,0,2,5-Jun
1,2,1.833,3,12:13,12:00,0,0.5,0,2,5-Jun
1,1,1.454,1,12:13,12:00,0,0.5,0,2,5-Jun
1,1,1.635,3,12:13,12:00,0,0.5,0,2,5-Jun
1,4,2.147,3,12:13,12:00,0,0.5,0,2,5-Jun
3,5,1.53,3,12:13,12:00,0,0.5,0,2,5-Jun
1,1,1.608,3,12:13,12:00,0,0.5,0,2,5-Jun
1,1,1.935,3,12:13,12:00,0,0.5,0,2,5-Jun
2,3,1.202,3,12:13,12:00,0,0.5,0,2,5-Jun
1,3,1.045,3,12:13,12:00,0,0.5,0,2,5-Jun
1,2,1.81,3,12:13,12:00,0,0.5,0,2,5-Jun
1,1,1.476,3,12:37,12:00,0,0.5,1,2,5-Jun
1,1,1.488,3,12:37,12:00,0,0.5,1,2,5-Jun
1,1,2.21,3,12:37,12:00,0,0.5,1,2,5-Jun
1,2,1.429,3,12:37,12:00,0,0.5,1,2,5-Jun
1,3,1.219,3,12:37,12:00,0,0.5,0,2,5-Jun
1,1,2.507,3,12:37,12:00,0,0.5,0,2,5-Jun
1,1,1.527,3,12:37,12:00,0,0.5,0,2,5-Jun
1,6,1.804,3,12:37,12:00,0,0.5,0,2,5-Jun
1,6,1.818,3,12:37,12:00,0,0.5,0,2,5-Jun
7,3,1.571,3,12:37,12:00,0,0.5,0,2,5-Jun
1,1,1.481,3,12:37,12:00,0,0.5,0,2,5-Jun
7,9,1.712,3,12:37,12:00,0,0.5,0,2,5-Jun
1,1,1.538,3,12:37,12:00,0,0.5,0,2,5-Jun
1,3,1.166,3,12:37,12:00,0,0.5,0,2,5-Jun
1,3,0.7,3,12:37,12:00,0,0.5,0,2,5-Jun
1,3,2.317,3,12:37,12:00,0,0.5,0,2,5-Jun
1,2,2.265,3,12:37,12:00,0,0.5,0,2,5-Jun
1,1,1.803,3,12:37,12:00,0,0.5,1,2,5-Jun
3,5,1.35,3,12:37,12:00,0,0.5,1,2,5-Jun
4,4,1.274,3,12:37,12:00,0,0.5,1,2,5-Jun
2,4,1.56,3,12:37,12:00,0,0.5,1,2,5-Jun
