"vehicle","colour","passing.distance","street","helmet","kerb","datetime","bikelane","city"
"Car","Blue",1.497,"Main","Y",0.25,2006-05-20 15:48:00,"N","Salisbury"
"SUV","Red",1.587,"Main","Y",0.25,2006-05-20 15:48:00,"N","Salisbury"
"Car","Blue",1.815,"Main","Y",0.25,2006-05-20 15:48:00,"N","Salisbury"
"Car","Blue",2.26,"Main","Y",0.25,2006-05-20 15:48:00,"N","Salisbury"
"Car","Red",2.016,"Main","Y",0.25,2006-05-20 15:48:00,"N","Salisbury"
"Car","Green",0.954,"Main","N",0.25,2006-05-20 16:21:00,"N","Salisbury"
"Car","Grey",1.801,"Main","N",0.25,2006-05-20 16:21:00,"N","Salisbury"
"Car","Green",1.407,"Main","N",0.25,2006-05-20 16:21:00,"N","Salisbury"
"Car","Black",1.513,"Main","N",0.25,2006-05-20 16:21:00,"N","Salisbury"
"Car","Blue",1.323,"Main","N",0.25,2006-05-20 16:21:00,"N","Salisbury"
"Car","Green",1.898,"Main","N",0.25,2006-05-20 16:21:00,"N","Salisbury"
"Car","Red",1.446,"Main","N",0.25,2006-05-20 16:21:00,"N","Salisbury"
"Car","Grey",1.975,"Main","N",0.25,2006-05-20 16:21:00,"N","Salisbury"
"Car","Blue",1.608,"Main","N",0.25,2006-05-20 16:21:00,"N","Salisbury"
"Car","Black",1.172,"Main","N",0.25,2006-05-20 16:21:00,"N","Salisbury"
"Car","Grey",1.37,"Main","N",0.25,2006-05-20 16:21:00,"N","Salisbury"
"Car","Black",1.553,"Main","N",0.25,2006-05-20 16:21:00,"N","Salisbury"
"Car","Blue",2.739,"Main","N",0.25,2006-05-20 16:21:00,"N","Salisbury"
"Car","Blue",1.3,"Main","N",0.25,2006-05-20 16:21:00,"N","Salisbury"
"Car","Red",1.695,"Main","N",0.25,2006-05-20 16:21:00,"N","Salisbury"
"Car","Black",1.955,"Main","N",0.25,2006-05-20 16:21:00,"N","Salisbury"
"PTW","Red",1.924,"Main","N",0.25,2006-05-20 16:21:00,"N","Salisbury"
"Car","Blue",1.944,"Main","N",0.25,2006-05-20 16:21:00,"N","Salisbury"
"Car","Grey",2.079,"Main","N",0.25,2006-05-20 16:21:00,"N","Salisbury"
"Car","Green",1.673,"Main","N",0.25,2006-05-20 16:21:00,"N","Salisbury"
"Car","Blue",1.657,"Main","N",0.25,2006-05-20 16:21:00,"N","Salisbury"
"Car","Grey",1.762,"Main","N",0.25,2006-05-20 16:21:00,"N","Salisbury"
"LGV","Blue",2.21,"Main","N",0.25,2006-05-20 16:21:00,"N","Salisbury"
"Car","Blue",2.399,"Main","N",0.25,2006-05-20 16:21:00,"N","Salisbury"
"Car","Red",2.121,"Main","N",0.25,2006-05-20 16:21:00,"N","Salisbury"
"SUV","Green",1.846,"Main","N",0.25,2006-05-20 16:21:00,"N","Salisbury"
"Car","Grey",1.811,"Main","N",0.25,2006-05-20 16:21:00,"N","Salisbury"
"Car","Blue",1.948,"Main","N",0.25,2006-05-20 16:21:00,"N","Salisbury"
"Car","Grey",1.877,"Main","N",0.25,2006-05-20 16:21:00,"N","Salisbury"
"Car","Grey",2.098,"Main","N",0.25,2006-05-20 16:21:00,"N","Salisbury"
"Car","Blue",2.031,"Main","N",0.25,2006-05-20 16:21:00,"N","Salisbury"
"Car","Grey",1.62,"Main","N",0.25,2006-05-20 16:21:00,"N","Salisbury"
"Car","Black",1.399,"Main","N",0.25,2006-05-20 16:21:00,"N","Salisbury"
"Car","White",1.46,"Main","N",0.25,2006-05-20 16:21:00,"N","Salisbury"
"Car","Black",1.536,"Main","N",0.25,2006-05-20 16:21:00,"N","Salisbury"
"Car","Green",1.482,"Main","N",0.25,2006-05-20 16:21:00,"N","Salisbury"
"Car","Grey",1.725,"Main","N",0.25,2006-05-20 16:21:00,"N","Salisbury"
"Car","White",2.08,"Main","N",0.25,2006-05-20 16:21:00,"N","Salisbury"
"Car","Blue",2.019,"Main","N",0.25,2006-05-20 16:21:00,"N","Salisbury"
"Car","Grey",1.474,"Main","N",0.25,2006-05-20 16:21:00,"N","Salisbury"
"Car","Red",1.621,"Main","N",0.25,2006-05-20 16:21:00,"N","Salisbury"
"Car","Blue",1.183,"Main","N",0.25,2006-05-20 16:21:00,"N","Salisbury"
"Car","Black",1.234,"Main","N",0.25,2006-05-20 16:21:00,"N","Salisbury"
"Car","Green",1.636,"Main","N",0.25,2006-05-20 16:21:00,"N","Salisbury"
"Car","Grey",1.5,"Main","N",0.25,2006-05-20 16:21:00,"N","Salisbury"
"Car","Black",1.648,"Main","N",0.25,2006-05-20 16:21:00,"N","Salisbury"
"Car","Blue",1.46,"Main","N",0.25,2006-05-20 16:21:00,"N","Salisbury"
"Car","Blue",1.553,"Main","N",0.25,2006-05-20 16:21:00,"N","Salisbury"
"Car","Blue",1.913,"Main","N",0.25,2006-05-20 16:21:00,"N","Salisbury"
"Car","Blue",0.394,"Main","N",0.25,2006-05-20 16:21:00,"N","Salisbury"
"Car","Blue",1.831,"Main","N",0.25,2006-05-20 16:21:00,"N","Salisbury"
"Car","Red",1.56,"Main","N",0.25,2006-05-20 16:21:00,"N","Salisbury"
"Car","Green",0.882,"Main","N",0.25,2006-05-20 16:21:00,"N","Salisbury"
"Car","Blue",3.56,"Main","N",0.25,2006-05-20 16:21:00,"N","Salisbury"
"Car","Red",1.014,"Main","N",0.25,2006-05-20 16:21:00,"N","Salisbury"
"Car","Blue",1.585,"Main","N",0.25,2006-05-20 16:21:00,"N","Salisbury"
"SUV","Grey",1.976,"Main","N",0.25,2006-05-20 16:21:00,"N","Salisbury"
"Car","Grey",1.382,"Main","N",0.25,2006-05-20 16:21:00,"N","Salisbury"
"Car","Blue",1.621,"Main","N",0.25,2006-05-20 16:21:00,"N","Salisbury"
"Car","Grey",1.845,"Main","N",0.25,2006-05-20 16:21:00,"N","Salisbury"
"Bus","Green",1.219,"Main","N",0.25,2006-05-20 16:21:00,"N","Salisbury"
"Car","Blue",1.681,"Main","N",0.25,2006-05-20 16:21:00,"N","Salisbury"
"Car","Red",2.327,"Main","N",0.25,2006-05-20 16:21:00,"N","Salisbury"
"Car","Black",2.251,"Main","N",0.25,2006-05-20 16:21:00,"N","Salisbury"
"Bus","Red",1.495,"Main","N",0.25,2006-05-20 16:21:00,"N","Salisbury"
"SUV","Grey",2.041,"Main","N",0.25,2006-05-20 16:21:00,"N","Salisbury"
"Car","Red",2.265,"Main","N",0.25,2006-05-20 16:21:00,"N","Salisbury"
"Car","Blue",2.474,"Main","N",0.25,2006-05-20 16:21:00,"N","Salisbury"
"Car","Red",2.314,"Main","N",0.25,2006-05-20 16:21:00,"N","Salisbury"
"PTW","Blue",2.703,"Main","N",0.25,2006-05-20 16:21:00,"N","Salisbury"
"Car","Green",2.156,"Main","N",0.25,2006-05-20 16:21:00,"N","Salisbury"
"Car","White",1.927,"Main","N",0.25,2006-05-20 16:21:00,"N","Salisbury"
"Car","Grey",2.123,"Main","N",0.25,2006-05-20 16:21:00,"N","Salisbury"
"Car","Red",1.541,"Main","N",0.25,2006-05-20 16:21:00,"N","Salisbury"
"Car","White",1.455,"Main","N",0.25,2006-05-20 16:21:00,"N","Salisbury"
"Car","Blue",1.116,"Main","N",0.25,2006-05-20 16:21:00,"N","Salisbury"
"Car","Blue",2.199,"Main","N",0.25,2006-05-20 16:21:00,"N","Salisbury"
"Car","Grey",1.993,"Main","N",0.25,2006-05-20 16:21:00,"N","Salisbury"
"Car","Blue",1.506,"Main","N",0.25,2006-05-20 16:21:00,"N","Salisbury"
"Car","Red",1.587,"Main","N",0.25,2006-05-20 16:21:00,"N","Salisbury"
"Car","Grey",1.655,"Main","N",0.25,2006-05-20 16:21:00,"N","Salisbury"
"Car","Blue",1.861,"Main","N",0.25,2006-05-20 16:21:00,"N","Salisbury"
"SUV","Grey",1.195,"Main","N",0.25,2006-05-20 16:21:00,"N","Salisbury"
"Car","Black",1.303,"Main","N",0.25,2006-05-20 16:21:00,"N","Salisbury"
"Car","Blue",2.101,"Main","N",0.25,2006-05-20 16:21:00,"N","Salisbury"
"Car","Black",1.873,"Main","N",0.25,2006-05-20 16:21:00,"N","Salisbury"
"Bus","Green",1.774,"Main","N",0.25,2006-05-20 16:21:00,"N","Salisbury"
"Car","Black",2.293,"Main","N",0.25,2006-05-20 16:21:00,"N","Salisbury"
"Car","White",2.044,"Main","N",0.25,2006-05-20 16:21:00,"N","Salisbury"
"Car","Red",2.526,"Main","N",0.25,2006-05-20 16:21:00,"N","Salisbury"
"Car","Red",1.601,"Main","N",0.25,2006-05-20 16:21:00,"N","Salisbury"
"Car","Other",1.634,"Main","N",0.25,2006-05-20 16:21:00,"N","Salisbury"
"Car","Blue",1.605,"Main","N",0.25,2006-05-20 16:21:00,"N","Salisbury"
"LGV","Red",2.057,"Main","N",1.25,2006-05-26 15:18:00,"N","Salisbury"
"Taxi","Green",1.714,"Main","N",1.25,2006-05-26 15:18:00,"N","Salisbury"
"Taxi","Blue",1.055,"Main","N",1.25,2006-05-26 15:18:00,"N","Salisbury"
"Car","Grey",2.023,"Main","N",1.25,2006-05-26 15:18:00,"N","Salisbury"
"Car","Grey",1.624,"Main","N",1.25,2006-05-26 15:18:00,"N","Salisbury"
"Car","Black",1.96,"Main","N",1.25,2006-05-26 15:18:00,"N","Salisbury"
"HGV","Red",1.327,"Main","N",1.25,2006-05-26 15:18:00,"N","Salisbury"
"Car","Blue",1.398,"Main","N",1.25,2006-05-26 15:18:00,"N","Salisbury"
"Car","Grey",1.425,"Main","N",1.25,2006-05-26 15:18:00,"N","Salisbury"
"Car","Green",1.44,"Main","N",1.25,2006-05-26 15:18:00,"N","Salisbury"
"Car","Green",1.066,"Main","N",1.25,2006-05-26 15:18:00,"N","Salisbury"
"Car","Blue",0.636,"Main","N",1.25,2006-05-26 15:18:00,"N","Salisbury"
"Car","Red",1.15,"Main","N",1.25,2006-05-26 15:18:00,"N","Salisbury"
"Car","Other",1.208,"Main","N",1.25,2006-05-26 15:18:00,"N","Salisbury"
"Car","Blue",1.58,"Main","N",1.25,2006-05-26 15:18:00,"N","Salisbury"
"LGV","Grey",1.905,"Urban","N",1.25,2006-05-26 15:18:00,"N","Salisbury"
"SUV","White",1.505,"Urban","N",1.25,2006-05-26 15:18:00,"N","Salisbury"
"Car","Blue",1.477,"Urban","N",1.25,2006-05-26 15:18:00,"N","Salisbury"
"Car","White",1.088,"Urban","N",1.25,2006-05-26 15:18:00,"N","Salisbury"
"SUV","Green",2.023,"Urban","N",1.25,2006-05-26 15:18:00,"N","Salisbury"
"Car","Red",1.286,"Urban","N",1.25,2006-05-26 15:18:00,"N","Salisbury"
"Car","Blue",1.559,"Urban","N",1.25,2006-05-26 15:18:00,"N","Salisbury"
"Car","Grey",1.697,"Urban","N",1.25,2006-05-26 15:18:00,"N","Salisbury"
"Car","Blue",1.589,"Urban","N",1.25,2006-05-26 15:18:00,"N","Salisbury"
"Car","Red",2.002,"Urban","N",1.25,2006-05-26 15:18:00,"N","Salisbury"
"SUV","Black",1.245,"Urban","N",1.25,2006-05-26 15:18:00,"N","Salisbury"
"Car","Blue",2.42,"Urban","N",1.25,2006-05-26 15:18:00,"N","Salisbury"
"Car","Grey",3.787,"Urban","N",1.25,2006-05-26 15:18:00,"N","Salisbury"
"Car","Black",1.581,"Urban","N",1.25,2006-05-26 15:18:00,"N","Salisbury"
"LGV","Grey",1.204,"Urban","N",1.25,2006-05-26 15:18:00,"N","Salisbury"
"Car","Blue",1.831,"Residential","N",1.25,2006-05-26 15:18:00,"N","Salisbury"
"Taxi","Grey",1.617,"Residential","N",1.25,2006-05-26 15:18:00,"N","Salisbury"
"Car","Black",1.023,"Urban","N",1.25,2006-05-26 15:18:00,"N","Salisbury"
"Taxi","Blue",1.047,"Urban","N",1.25,2006-05-26 15:18:00,"N","Salisbury"
"LGV","White",1.112,"Urban","N",1.25,2006-05-26 15:18:00,"N","Salisbury"
"Car","Blue",1.007,"Urban","N",1.25,2006-05-26 15:18:00,"N","Salisbury"
"Car","Grey",1.091,"Urban","N",1.25,2006-05-26 15:18:00,"N","Salisbury"
"LGV","Red",1.304,"Urban","N",1.25,2006-05-26 15:18:00,"N","Salisbury"
"SUV","Green",1.431,"Urban","N",1.25,2006-05-26 15:18:00,"N","Salisbury"
"Car","Grey",1.333,"Main","N",1.25,2006-05-26 15:18:00,"N","Salisbury"
"Car","Black",1.275,"Main","N",1.25,2006-05-26 15:18:00,"N","Salisbury"
"Car","Grey",1.231,"Main","N",1.25,2006-05-26 15:18:00,"N","Salisbury"
"Car","Green",1.28,"Main","N",1.25,2006-05-26 15:18:00,"N","Salisbury"
"Car","Blue",1.642,"Main","N",1.25,2006-05-26 15:18:00,"N","Salisbury"
"Car","Red",0.845,"Main","N",1.25,2006-05-26 15:18:00,"N","Salisbury"
"Car","Blue",2.214,"Main","N",1.25,2006-05-26 15:18:00,"N","Salisbury"
"Car","Blue",1.514,"Main","N",1.25,2006-05-26 15:18:00,"N","Salisbury"
"Car","Black",1.529,"Main","N",1.25,2006-05-26 15:18:00,"N","Salisbury"
"Car","Blue",1.154,"Main","N",1.25,2006-05-26 15:18:00,"N","Salisbury"
"Car","Green",1.679,"Main","N",1.25,2006-05-26 15:18:00,"N","Salisbury"
"Car","Other",1.491,"Main","N",1.25,2006-05-26 15:18:00,"N","Salisbury"
"Car","Grey",1.631,"Main","N",1.25,2006-05-26 15:18:00,"N","Salisbury"
"Car","Grey",1.55,"Main","N",1.25,2006-05-26 15:18:00,"N","Salisbury"
"Taxi","White",1.371,"Main","N",1.25,2006-05-26 15:18:00,"N","Salisbury"
"Car","Blue",1.955,"Residential","N",1.25,2006-05-26 15:18:00,"N","Salisbury"
"Bus","Red",0.893,"Residential","N",1.25,2006-05-26 15:18:00,"N","Salisbury"
"SUV","Red",1.43,"Main","N",1.25,2006-05-26 15:30:00,"N","Salisbury"
"SUV","Black",2.041,"Main","N",1.25,2006-05-26 15:30:00,"N","Salisbury"
"Car","Grey",1.058,"Main","N",1.25,2006-05-26 15:30:00,"N","Salisbury"
"Car","Grey",1.345,"Main","N",1.25,2006-05-26 15:30:00,"N","Salisbury"
"SUV","Blue",1.515,"Main","N",1.25,2006-05-26 15:30:00,"N","Salisbury"
"Car","Blue",1.343,"Main","N",1.25,2006-05-26 15:30:00,"N","Salisbury"
"HGV","Green",0.836,"Main","N",1.25,2006-05-26 15:30:00,"N","Salisbury"
"LGV","White",1.832,"Main","N",1.25,2006-05-26 15:30:00,"N","Salisbury"
"Car","Blue",1.855,"Main","N",1.25,2006-05-26 15:30:00,"N","Salisbury"
"Car","Red",1.967,"Main","N",1.25,2006-05-26 15:30:00,"N","Salisbury"
"Car","Other",1.251,"Main","N",1.25,2006-05-26 15:30:00,"N","Salisbury"
"Car","Blue",1.528,"Main","N",1.25,2006-05-26 15:30:00,"N","Salisbury"
"LGV","White",1.052,"Main","N",1.25,2006-05-26 15:30:00,"N","Salisbury"
"SUV","Blue",1.878,"Main","N",1.25,2006-05-26 15:30:00,"N","Salisbury"
"Car","Grey",1.616,"Main","N",1.25,2006-05-26 15:30:00,"N","Salisbury"
"LGV","White",1.446,"Main","N",1.25,2006-05-26 15:30:00,"N","Salisbury"
"Car","Red",1.648,"Main","N",1.25,2006-05-26 15:30:00,"N","Salisbury"
"Car","Blue",1.521,"Main","N",1.25,2006-05-26 15:30:00,"N","Salisbury"
"Car","Blue",1.337,"Main","N",1.25,2006-05-26 15:30:00,"N","Salisbury"
"Car","Blue",1.093,"Main","N",1.25,2006-05-26 15:48:00,"N","Salisbury"
"Car","Blue",1.366,"Main","N",1.25,2006-05-26 15:48:00,"N","Salisbury"
"HGV","White",1.442,"Main","N",1.25,2006-05-26 15:48:00,"N","Salisbury"
"Car","Blue",1.415,"Main","N",1.25,2006-05-26 15:48:00,"N","Salisbury"
"Car","Red",1.012,"Main","N",1.25,2006-05-26 15:48:00,"N","Salisbury"
"Car","Green",1.42,"Main","N",1.25,2006-05-26 15:48:00,"N","Salisbury"
"Car","Red",1.597,"Main","N",1.25,2006-05-26 15:48:00,"N","Salisbury"
"Car","Red",1.455,"Main","N",1.25,2006-05-26 15:48:00,"N","Salisbury"
"Car","Grey",1.554,"Main","N",1.25,2006-05-26 15:48:00,"N","Salisbury"
"Car","Blue",1.373,"Main","N",1.25,2006-05-26 15:48:00,"N","Salisbury"
"Car","Grey",0.805,"Main","N",1.25,2006-05-26 15:48:00,"N","Salisbury"
"Car","White",1.016,"Main","N",1.25,2006-05-26 15:48:00,"N","Salisbury"
"SUV","Blue",0.944,"Main","N",1.25,2006-05-26 15:48:00,"N","Salisbury"
"Car","Grey",1.162,"Main","N",1.25,2006-05-26 15:48:00,"N","Salisbury"
"Car","Grey",1.259,"Main","N",1.25,2006-05-26 15:48:00,"N","Salisbury"
"Car","Grey",2.428,"Main","N",1.25,2006-05-26 15:48:00,"N","Salisbury"
"Car","Red",1.368,"Main","N",1.25,2006-05-26 15:48:00,"N","Salisbury"
"Car","Other",1.659,"Main","N",1.25,2006-05-26 15:48:00,"N","Salisbury"
"Car","Blue",2.167,"Main","N",1.25,2006-05-26 15:48:00,"N","Salisbury"
"Car","Black",1.265,"Main","N",1.25,2006-05-26 15:48:00,"N","Salisbury"
"Car","Red",1.082,"Main","N",1.25,2006-05-26 15:48:00,"N","Salisbury"
"Car","Grey",1.423,"Main","N",1.25,2006-05-26 15:48:00,"N","Salisbury"
"LGV","White",1.276,"Main","N",1.25,2006-05-26 15:48:00,"N","Salisbury"
"Car","Blue",1.552,"Main","N",1.25,2006-05-26 15:48:00,"N","Salisbury"
"Car","Blue",2.566,"Main","N",1.25,2006-05-26 15:48:00,"N","Salisbury"
"Car","Grey",1.883,"Main","N",1.25,2006-05-26 15:48:00,"N","Salisbury"
"Car","Black",1.421,"Main","N",1.25,2006-05-26 15:48:00,"N","Salisbury"
"Car","Black",1.417,"Main","N",1.25,2006-05-26 15:48:00,"N","Salisbury"
"Car","Green",1.437,"Main","N",1.25,2006-05-26 15:48:00,"N","Salisbury"
"Taxi","White",1.176,"Main","N",1.25,2006-05-26 15:48:00,"N","Salisbury"
"Car","Red",1.372,"Main","N",1.25,2006-05-26 15:48:00,"N","Salisbury"
"SUV","Blue",1.104,"Main","N",1.25,2006-05-26 15:48:00,"N","Salisbury"
"Car","White",1.327,"Main","N",1.25,2006-05-26 15:48:00,"N","Salisbury"
"Car","Other",1.259,"Main","N",1.25,2006-05-26 15:48:00,"N","Salisbury"
"Taxi","Grey",0.739,"Main","N",1.25,2006-05-26 15:48:00,"N","Salisbury"
"Car","Red",0.914,"Main","N",1.25,2006-05-26 15:48:00,"N","Salisbury"
"Car","Black",1.105,"Main","N",1.25,2006-05-26 15:48:00,"N","Salisbury"
"Car","Red",1.328,"Main","N",1.25,2006-05-26 15:48:00,"N","Salisbury"
"Car","Grey",1.163,"Main","N",1.25,2006-05-26 15:48:00,"N","Salisbury"
"LGV","White",1.098,"Main","N",1.25,2006-05-26 15:48:00,"N","Salisbury"
"Car","Red",1.033,"Main","N",1.25,2006-05-26 15:48:00,"N","Salisbury"
"Car","Blue",1.713,"Main","N",1.25,2006-05-26 15:48:00,"N","Salisbury"
"Car","Blue",1.459,"Main","N",1.25,2006-05-26 15:48:00,"N","Salisbury"
"Car","Blue",1.675,"Main","N",1.25,2006-05-26 15:48:00,"N","Salisbury"
"Car","Green",1.239,"Main","N",1.25,2006-05-26 15:48:00,"N","Salisbury"
"Car","Red",1.491,"Main","N",1.25,2006-05-26 15:48:00,"N","Salisbury"
"Car","Grey",1.565,"Main","N",1.25,2006-05-26 15:48:00,"N","Salisbury"
"Car","Red",1.45,"Main","N",1.25,2006-05-26 15:48:00,"N","Salisbury"
"Car","Other",1.47,"Main","N",1.25,2006-05-26 15:48:00,"N","Salisbury"
"Car","Red",1.281,"Main","N",1.25,2006-05-26 15:48:00,"N","Salisbury"
"HGV","Green",1.044,"Main","N",1.25,2006-05-26 15:48:00,"N","Salisbury"
"LGV","Red",1.315,"Main","N",1,2006-05-27 09:25:00,"N","Salisbury"
"Car","Red",2.88,"Main","N",1,2006-05-27 09:25:00,"N","Salisbury"
"Car","Grey",1.683,"Main","N",1,2006-05-27 09:25:00,"N","Salisbury"
"Car","Blue",1.675,"Main","N",1,2006-05-27 09:25:00,"N","Salisbury"
"Car","Blue",1.706,"Main","N",1,2006-05-27 09:25:00,"N","Salisbury"
"Car","Blue",1.294,"Main","N",1,2006-05-27 09:25:00,"N","Salisbury"
"Car","Green",1.801,"Main","N",1,2006-05-27 09:25:00,"N","Salisbury"
"Car","Red",1.769,"Main","N",1,2006-05-27 09:25:00,"N","Salisbury"
"LGV","Red",1.358,"Main","N",1,2006-05-27 09:25:00,"N","Salisbury"
"Car","Blue",1.07,"Main","N",1,2006-05-27 09:25:00,"N","Salisbury"
"Car","Blue",1.439,"Main","N",1,2006-05-27 09:25:00,"N","Salisbury"
"Car","Red",1.595,"Main","N",1,2006-05-27 09:25:00,"N","Salisbury"
"Car","Grey",1.78,"Main","N",1,2006-05-27 09:25:00,"N","Salisbury"
"Bus","Red",1.237,"Main","N",1,2006-05-27 09:25:00,"N","Salisbury"
"Car","Red",1.969,"Main","N",1,2006-05-27 09:25:00,"N","Salisbury"
"HGV","Green",1.201,"Main","N",1,2006-05-27 09:25:00,"N","Salisbury"
"Car","Blue",1.651,"Main","N",1,2006-05-27 09:25:00,"N","Salisbury"
"Car","Red",1.654,"Main","N",1,2006-05-27 09:25:00,"N","Salisbury"
"Car","Green",1.489,"Main","N",1,2006-05-27 09:25:00,"N","Salisbury"
"Car","Grey",1.06,"Main","N",1,2006-05-27 09:25:00,"N","Salisbury"
"Car","Black",1.312,"Main","N",1,2006-05-27 09:25:00,"N","Salisbury"
"Car","Blue",1.454,"Main","N",1,2006-05-27 09:25:00,"N","Salisbury"
"Car","Grey",1.063,"Main","N",1,2006-05-27 09:25:00,"N","Salisbury"
"Car","Red",1.353,"Main","N",1,2006-05-27 09:25:00,"N","Salisbury"
"Car","Blue",1.912,"Main","N",1,2006-05-27 09:25:00,"N","Salisbury"
"Car","Black",1.515,"Main","N",1,2006-05-27 09:25:00,"N","Salisbury"
"Car","Grey",1.432,"Main","N",1,2006-05-27 09:25:00,"N","Salisbury"
"LGV","White",1.453,"Main","N",1,2006-05-27 09:25:00,"N","Salisbury"
"Car","Grey",1.221,"Main","N",1,2006-05-27 09:25:00,"N","Salisbury"
"Car","Red",3.248,"Main","N",1,2006-05-27 09:25:00,"N","Salisbury"
"Car","Red",2.099,"Main","N",1,2006-05-27 09:25:00,"N","Salisbury"
"Car","Blue",1.56,"Main","N",1,2006-05-27 09:25:00,"N","Salisbury"
"Car","Blue",1.326,"Main","N",1,2006-05-27 09:25:00,"N","Salisbury"
"Car","Blue",0.982,"Main","N",1,2006-05-27 09:25:00,"N","Salisbury"
"Car","Blue",1.019,"Main","N",1,2006-05-27 09:25:00,"N","Salisbury"
"Car","Grey",1.35,"Main","N",1,2006-05-27 09:25:00,"N","Salisbury"
"Car","Red",1.108,"Main","N",1,2006-05-27 09:25:00,"N","Salisbury"
"Car","Black",1.519,"Main","N",1,2006-05-27 09:25:00,"N","Salisbury"
"Car","Blue",1.404,"Main","N",1,2006-05-27 09:25:00,"N","Salisbury"
"Car","Red",1.765,"Main","N",1,2006-05-27 09:25:00,"N","Salisbury"
"LGV","White",1.223,"Main","N",1,2006-05-27 09:25:00,"N","Salisbury"
"Car","Black",1.584,"Main","N",1,2006-05-27 09:25:00,"N","Salisbury"
"LGV","White",1.624,"Main","N",1,2006-05-27 09:25:00,"N","Salisbury"
"Car","Grey",1.214,"Main","N",1,2006-05-27 09:25:00,"N","Salisbury"
"SUV","Red",1.435,"Main","N",1,2006-05-27 09:25:00,"N","Salisbury"
"Car","Grey",1.592,"Main","N",1,2006-05-27 09:25:00,"N","Salisbury"
"Car","Red",1.758,"Main","N",1,2006-05-27 09:25:00,"N","Salisbury"
"Car","Blue",0.949,"Main","N",1,2006-05-27 09:25:00,"N","Salisbury"
"Car","Red",1.226,"Main","N",1,2006-05-27 09:25:00,"N","Salisbury"
"Bus","Red",1.257,"Main","N",1,2006-05-27 09:25:00,"N","Salisbury"
"Car","Red",1.466,"Main","N",1,2006-05-27 09:25:00,"N","Salisbury"
"PTW","Blue",1.946,"Main","N",1,2006-05-27 09:25:00,"N","Salisbury"
"Car","Red",1.704,"Main","N",1,2006-05-27 09:25:00,"N","Salisbury"
"Car","Green",1.475,"Main","N",1,2006-05-27 09:25:00,"N","Salisbury"
"Car","Blue",1.405,"Main","N",1,2006-05-27 09:25:00,"N","Salisbury"
"Car","Blue",1.441,"Main","N",1,2006-05-27 09:25:00,"N","Salisbury"
"Car","Blue",1.199,"Main","N",1,2006-05-27 09:25:00,"N","Salisbury"
"Car","Black",1.301,"Main","N",1,2006-05-27 09:25:00,"N","Salisbury"
"Car","Red",1.767,"Main","N",1,2006-05-27 09:25:00,"N","Salisbury"
"Car","Other",1.945,"Main","N",1,2006-05-27 09:25:00,"N","Salisbury"
"Car","Blue",2.402,"Main","N",1,2006-05-27 09:25:00,"N","Salisbury"
"Car","Grey",1.163,"Main","N",1,2006-05-27 09:25:00,"N","Salisbury"
"Car","Blue",1.705,"Main","N",1,2006-05-27 09:25:00,"N","Salisbury"
"SUV","Green",1.632,"Main","N",0.5,2006-05-27 09:38:00,"N","Salisbury"
"Car","Grey",1.64,"Main","N",0.5,2006-05-27 09:38:00,"N","Salisbury"
"Car","Blue",1.247,"Main","N",0.5,2006-05-27 09:38:00,"N","Salisbury"
"Car","Grey",1.517,"Main","N",0.5,2006-05-27 09:38:00,"N","Salisbury"
"Car","Black",1.351,"Main","N",0.5,2006-05-27 09:38:00,"N","Salisbury"
"Car","Red",1.207,"Main","N",0.5,2006-05-27 09:38:00,"N","Salisbury"
"Car","Blue",1.479,"Main","N",0.5,2006-05-27 09:38:00,"N","Salisbury"
"Car","Grey",1.269,"Main","N",0.5,2006-05-27 09:38:00,"N","Salisbury"
"Car","Red",1.539,"Main","N",0.5,2006-05-27 09:38:00,"N","Salisbury"
"Car","Black",1.534,"Main","N",0.5,2006-05-27 09:38:00,"N","Salisbury"
"Car","Black",1.213,"Main","N",0.5,2006-05-27 09:38:00,"N","Salisbury"
"SUV","Green",1.19,"Main","N",0.5,2006-05-27 09:38:00,"N","Salisbury"
"Car","Grey",1.397,"Main","N",0.5,2006-05-27 09:38:00,"N","Salisbury"
"Car","Blue",1.141,"Main","N",0.5,2006-05-27 09:38:00,"N","Salisbury"
"Car","Grey",1.988,"Main","N",0.5,2006-05-27 09:38:00,"N","Salisbury"
"Car","Blue",1.067,"Main","N",0.5,2006-05-27 09:38:00,"N","Salisbury"
"Car","Blue",1.415,"Main","N",0.5,2006-05-27 09:38:00,"N","Salisbury"
"SUV","Black",1.375,"Main","N",0.5,2006-05-27 09:38:00,"N","Salisbury"
"Bus","Red",1.727,"Main","N",0.5,2006-05-27 09:38:00,"N","Salisbury"
"Car","Grey",2.045,"Main","N",0.5,2006-05-27 09:38:00,"N","Salisbury"
"LGV","White",1.904,"Main","N",0.5,2006-05-27 09:38:00,"N","Salisbury"
"Car","Red",1.918,"Main","N",0.5,2006-05-27 09:38:00,"N","Salisbury"
"Car","Grey",1.905,"Main","N",0.5,2006-05-27 09:38:00,"N","Salisbury"
"Car","White",1.392,"Main","N",0.5,2006-05-27 09:38:00,"N","Salisbury"
"LGV","White",1.46,"Main","N",0.5,2006-05-27 09:38:00,"N","Salisbury"
"Car","Black",1.741,"Main","N",0.5,2006-05-27 09:38:00,"N","Salisbury"
"Car","White",2.133,"Main","N",0.5,2006-05-27 09:38:00,"N","Salisbury"
"HGV","White",2.521,"Main","N",0.5,2006-05-27 09:38:00,"N","Salisbury"
